idx,class,conversation
4127,일반,"오늘 아침에 엘리베이터 점검이라서 계단으로 올라왔잖아. 헐, 여기 몇 층인데? 10층... 다리 후들거려 죽는 줄. 와, 아침부터. 강제 운동했네. 고생했다. 오늘은 하루 종일 피곤할 예정이야. ㅠㅠ"
4128,일반,"너는 물건 살 때 후기를 꼼꼼하게 읽어보는 편이야? 응, 완전. 별점 낮은 순으로 먼저 봐. ㅋㅋ 나도! 안 좋은 후기가 진짜 정보잖아. 맞아. 광고에 너무 속지 않으려면. 그럴 수밖에는 없어. 현명한 소비자네, 우리.!"
4129,일반,"오늘따라 왜 갑자기 이렇게 기운이 좀 기운 없지. 나도 그래. 어제 뭐 잘못 먹었나? 글쎄... 그냥 컨디션이 별로인 것 같아. 우리 오늘 저녁은 몸보신되는 그런 거 먹자. 뭐? 삼계탕 어때?. 오, 좋다! 기운이 좀 날 것 같아."
4130,일반,"왜 너는 노래 들을 때, 멜로디를 먼저 들어, 가사를 먼저 들어? 나는 멜로디. 신나고 좋으면 일단 듣는 거지. 나는 가사. 가사가 내 마음에 와닿아야 계속 듣게 되더라고. 아 오, 신기하다. 사람마다 다 다르네."
4131,일반,"새로 이사 온 옆집에서 어제 저녁 떡을 돌렸어. 와, 너 요즘에도 그런 집이 많이 있구나. 훈훈하다. 그치? 젊은 부부던데, 엄청 친절하더라. 좋은 이웃 만나서 다행이네. 응, 앞으로 잘 지내야지."
4132,일반,"오늘따라 옛날 생각이 많이 나네. 왜? 무슨 일 있었어? 아니, 그냥 길 가다가. 고등학교 때부터 듣던 옛날 노래가 나와서. 아, 그럴 때 있지. 갑자기 추억 여행 떠나고. ㅋㅋ 맞아. ㅋㅋ 근데 그때 친구들은 다 뭐하고 살까 궁금해지고."
4133,일반,"너는 왜? 넷플릭스 아이디 공유해서 써? 응, 친구들이랑 총 4명이서. 그게 훨씬 싸고 좋지. 나도 이번에 시작해볼까 하는데. 넷플릭스 추천! 화질도 제일 좋은 걸로 볼 수 있고. 좋아, 나도 파티원 모집해야겠다."
4134,일반,요즘 날씨가 너무 추워져서 그런지 피부가 너무 많이 나고 건조해. 나도. 화장이 다 뜨고 난리야. 수분크림 듬뿍 듬뿍 바르고 자야겠다. 미스트도 수시로 뿌려주고. 맞아. 관리 안 하면 금방 늙어... 슬프다.
4135,일반,"오늘 점심은 뭐 먹지? 회사 근처에서 제일 맛있는 백반집 있는데, 거기 갈래? 오, 좋아! 어떤 메뉴 파는데? 매일 메뉴가 바뀌는데, 오늘 제육볶음이래. 헐, 대박. 당장 가자. 늦으면 자리 없어. 빨리!"
4136,일반,너 손톱 예쁘게 잘 길렀다. 부러워. 나는 맨날 부러지는데. 진짜? 나는 맨날 그냥 두니까 이렇게 잘 자라던데. 비결이라도 있어? 음... 그냥 핸드크림을 자주 바르는 거? 그게 다야? 나도. 오늘부터 열심히 발라봐야지.
4137,일반,"요즘 집에서 커피 내려 마시는 재미에 빠졌어. ㅋㅋ 아 오, 커피 원두 사서? 응. 핸드 드립으로 내리는데 향이 너무 좋아. 와, 멋있다. 완전 홈카페네. ㅋㅋ 별거 아니야. 그럼 너도 한번 더 해봐. 재밌어. 나 같은 똥손도 할 수 있을까?"
4138,일반,"오늘따라 일이 너무 하기가 싫다. 병에 걸린 것 같아. 무슨 병? 월요병 말고 화요병. ㅋㅋ 수요일엔 수요병. 목요일엔.... 알았어, 그만해. ㅋㅋ 그냥 매일 일하기가 싫은 거네. 정답이야. 우리 그냥 내일 로또나 기다리자."
4139,일반,"너는. 쇼핑하러 가면 옷 입어보고 사는 편이야? 응, 무조건. 사이즈나 옷 핏이 생각했던 그런 거랑 다를 보일 때가 많아서. 나는 귀찮아서 그냥 눈으로 보고 사는데. 그래서 실패한 적 많잖아. ㅋㅋ. 맞아... 앞으로는 꼭 입어봐야지."
4140,일반,어제 밤에 라면 먹고 잤더니 얼굴 띵띵 부었어. ㅋㅋ 나도 자주 그러는데. 거울 보고. 깜짝 깜짝 놀랐잖아. 웬. 호빵이... 녹차 티백이라도 눈에 올려놔 봐. 붓기 빠진대. 진짜? 당장 좀 해봐야겠다. 고마워.
4141,일반,"우리 언제 한번 방 탈출 카페 가자. 완전 재밌겠다! 오, 좋아! 나 한 번도 안 안 가봤어. 이거 진짜? 완전 신세계일걸. 나 머리 쓰는 거 진짜 좋아해? 그럼! 나 방 탈출 완전 잘할 자신 있는데. ㅋㅋ 좋아, 이번 주말에 바로 예약하자."
4142,일반,오늘따라 달이 엄청 밝고 크다. 그러게. 보름인가? 완전 동그랗네. 예쁘다. 꼭 소원 빌어야 할 것 같아. ㅋㅋ 무슨 소원 빌 건데? 음... 우리 회사 없어지게 해주세요? ㅋㅋ 이거 너무 좀 과격한 거 아니 아니야?
4143,일반,"너는 책 사서 보는 편이야, 빌려서 보는 편이야? 나는 사서 봐. 밑줄을 긋고 메모하면서 보는 걸 좋아해서. 오, 진짜, 독서광이네. 나는 그냥 책 빌려서 봐. 집에는 책 쌓아둘 만한 공간이 없어. 그것도 맞는 말이야."
4144,일반,"오늘 입은 내 옷 옷 예쁘다. 새로 샀어? 응, 어때? 잘 어울려? 완전! 색깔이 너랑 찰떡이다. 진짜? 다행이다. 인터넷으로 산 거라고 걱정했는데. 성공했네. 쇼핑도 잘했다. ㅋㅋ 고마워."
4145,일반,"요즘 유튜브로'성공한 사람들의 7가지 습관'이런 거 보고 있어. ㅋㅋ 그거 보면 진짜 성공할 것 같아? 아니, 그냥... 마음의 위안이라도 얻으려고. 나도 잘 알아. 보고 나면 난 괜히 막 뭐든 할 수 있을 것 같은 그런 기분이 들잖아. 맞아!! 근데 5분 뒤면 다시 원래대로 돌아와."
4146,일반,"너는 어떤 계절을 제일 좋아해? 나는 봄. 봄 날씨도 따뜻하고 꽃도 펴서 설레는, 그런 기분이야. 그리고 나는 겨울. 추운 건 싫은데, 크리스마스랑 연말 분위기가 너무 좋아. 아, 그것도 인정. 캐럴 들으면 괜히 신나지."
4147,일반,"나 오늘도 점심은 샐러드 먹었어. 와, 다이어트해? 응, 요즘 너무 많이 먹은 것 같아서.. 풀만 먹으니까 배는 안고파? 배는 고픈데... 그냥 건강해지는 기분으로 먹는 거지. ㅋㅋ 대단하다. 나는 밥심으로 사는 사람이라 절대 못 산다고 해."
4148,일반,"우리 사진 잘 찍은 거 인화해서 앨범도 만들까? 오, 좋은 생각이다! 요즘엔 다들 핸드폰으로만 보니까. 그치? 가끔은 그렇게 아날로그적 감성도 좋잖아. 맞아. 나중에 다시 보면 다 추억일 거야. 그럼 제일 잘 나온 사진으로 골라보자."
4149,일반,"친구 선물 사야 하는데 뭐가 좋을까? 너 어떤 친구인데? 엄청 친한 친구? 응, 제일 친한 친구. 음... 요즘 유행하는 텀블러나 무드등은 어때? 오, 나 무드등 괜찮다! 난. 걔가 그런 거 좋아해. 그치? 예쁜 건 거 참 많더라. 한번 찾아봐. 고마워! 덕분에 정했다."
4150,일반,야 야 오늘 뭐 먹을래? 나는 치킨이 땡기는데. 그래 치킨 먹자 오랜만이네. 응 좋아 몇 시에쯤에 만날까? 6시쯤 어때? 좋아 그럼 6시에 보자.
4151,일반,주말에는 뭐 해? 아직 계획 없는데 너는? 나 영화 보러 갈 건데 같이 갈래? 오 좋지 무슨 영화인데? 액션 영화 새로 새로 나온 거 있어. 그래 같이 가자 재밌을 거 것 같다..
4152,일반,오늘 날씨가 진짜 좋다. 그치 산책하기 딱 좋은데. 그럼 우리 한강 갈까? 좋아 따뜻한 커피 들고 한강 가자. 응 그러자 몇 시에 나갈래? 3시쯤 괜찮아? 알았어 그럼 이따 3시에 보자.
4153,일반,요즘 왜 운동 다니니? 응 헬스장 일주일에 세 번 가. 대박 꾸준하네 나도 가야 하는데. 같이 다닐래? 응 좋아 언제부터 같이 갈까? 다음 다음 다음 주 월요일부터 어때? 그래 월요일에 보자.
4154,일반,이번에 새로 나온 카페에 가봤어? 아직 못 가봤는데 어땠어? 여기 카페 분위기 진짜 좋더라 커피도 맛있고. 오 그럼 우리 이번 주에 가볼까? 좋지? 토요일 오후에 어때? 완벽해 토요일에 보자.
4155,일반,야 생일 선물 뭐라도 사줄까? 음 아직 잘 모르겠어 너는 뭐 뭐라도 받고 싶어? 나는 책이나 향수 괜찮을 것 같아. 그럼 향수 사줄게 어떤 거 좋아해? 난 그냥 플로럴 계열 좋아해. 알았어 그럼 그걸로 준비할게.
4156,일반,오늘 회의 어땠어? 괜찮았어 별로 길지는 않았어. 다행이다. 점심 먹었어? 아직인데 너는? 나도 아직 점심 같이 먹을래? 좋아 뭐 먹을까? 김치찌개 어때? 김치찌개 완전 좋지 가자.
4157,일반,드라마 좀 추천해줄 거 있어? 요즘 보는 거 재밌는데 제목이 뭐야? 그 범죄성 스릴러 드라마 알지? 아 그거 나도 들었어 재밌대? 응 진짜 몰입 잘 안 돼. 그럼 나도 봐야겠다. 고마워.
4158,일반,주말에 집에만 있었어? 응 너무 피곤해서 그냥 푹 쉬었어. 그래 쉬는 것도 중요하지 너는? 나는 우리 친구들이랑 놀러 갔어. 너 어디 갔는데? 남산 갔다. 왔어 경치 좋더라. 좋겠다 나도 다음에 가야지.
4159,일반,이거 들어봤어? 응 이 노래 요즘 노래 계속 들어. 좋지 중독성 있어. 가사도 좋고. 멜로디도 좋아. 그치 이 가수 다른 노래도 다 좋아. 응 나도 이 이 이 가수 팬이야. 같이 콘서트 가자.
4160,일반,오늘 날씨가 왜 이렇게 추워? 그러게. 아침에 깜짝 깜짝 놀랐어. 패딩 꺼내야 할 것 같아. 나도 벌써 꺼냈어. ㅋㅋ 빨리 준비하는 게 낫지. 그래 너 말이 맞아. 오늘 따뜻하게 입고 다녀.
4161,일반,커피 한잔할래? 나 기분 좋아 카페라떼로 줘. 알았어 나는 아메리카노 마실게. 요즘 커피 많이 마시는데 괜찮아? 응. 적당히 마시는 편이야. 그래 너무 많이 마시면 기분 안 좋으니까. 알아 조심할게.
4162,일반,내일 약속 있어? 없는데 왜? 같이 쇼핑 갈래? 날씨가 좋지 뭐 사려고? 나 겨울에 옷 좀 사야 해서. 나도 살 거 있어 같이 가자. 그래 몇 시에 만날까? 2시 어때? 그럼 완벽해 내일 보자.
4163,일반,너 요즘 책 읽어? 응 소설 하나 읽고 있어? 진짜 재밌어. 무슨 책인데? 추리 소설인데 반전이 대박이야. 야 오 나도 추리 소설 좋아해. 다들 읽으면 빌려줄게. 좋아 기대할게.
4164,일반,응 피곤해 보이는데 괜찮아? 응 요즘 잠을 잘 못 잤어. 일이 많았어? 응 응 프로젝트 하느라 바빴어. 고생했다 이제 좀 쉬어. 응 응 오늘은 일찍 자야겠어. 그래 푹 쉬어.
4165,일반,그럼 이번 주말에 등산 갈 갈 건데 같이 등산 갈래? 오 좋지 어디로 갈 건데? 북한산으로 가려고 해. 좋아. 나도 오랜만에 등산하고 싶었어. 그럼 준비물 챙겨와. 알았어 등산화 신고 갈게. 좋아 토요일 아침에 보자.
4166,일반,점심 뭐 먹을까? 나는 파스타 먹고 싶은데. 좋아 새로 새로 생긴 이탈리안 레스토랑에 가볼까? 거기도 괜찮대? 응 리뷰 좋더라. 그럼 거기로 가자. 알았어 예약할게.
4167,일반,야 이거 봤어? 응 뭔데? 너 SNS에 올라온 거 진짜 진짜 웃겨. 보여줘 나도 보고 보고 싶어. 여기 이거 좀 봐봐. ㅋㅋㅋ 진짜 웃기네 저장했어. 그치 나도 계속 보게 돼.
4168,일반,오늘 기분 좋아 보이네. 응 좋은 날 일 있었어. 뭔데 말해봐. 면접 합격했어. 헐 대박 축하해. 진짜 진짜 잘됐다. 고마워 다음에 밥 살게. 좋아 언제든지 다시 연락해.
4169,일반,요즘 게임해? 응 가끔 하는데 너는? 나도 주말에 좀 해. 같이 할래? 좋지? 무슨 게임 해? 그 ~ 협동 게임 재밌던데. 응 나도 같이 해봤어. 같이 하자.
4170,일반,이번에 여행 가려고 하는데 추천해줄 곳이 있어? 제주도는 어때? 거기 좋지 몇 번 정도는 가봤어? 세 번 정도 갔는데 매번 좋더라. 그럼 제주도로 정해야겠다. 좋은 선택이야 재밌게 다녀와. 고마워 사진도 많이 찍어올게.
4171,일반,오늘 저녁에 시간 있어? 응 시간 있는데 왜? 같이 술 한잔할래? 좋지 어디서 만날까? 우리 동네 포차 어때? 완전 좋지? 거기 분위기 좋아. 응 그래 7시에 보자. 알았어 곧 보자. 응
4172,일반,머리 자르니? 응 요즘 길어서 정리하려고. 어떻게 자를 건데? 좀 짧게 자를까 봐. 잘 어울릴 만한 것도 같아. 고마워 미용실 예약했어. 잘 잘 다녀와.
4173,일반,요즘 운동 효과 보는 편인 것 같아?? 응 조금씩 나아지는 것 같아. 대단하다. 꾸준히 하는 게 쉽지 않은데. 너도 같이 하면 재밌을 걸 텐데. 그럼 나도 시작해볼까 봐. 같이 하자 더 재밌어. 그래 다음 주부터 같이 가자.
4174,일반,이번 주 날씨 어떻대? 계속해서 맑을 것 같아. 다행이다 세탁하기 좋겠네. ㅎㅎ 그치 이불도 빨아야겠어. 나도 대청소 좀 해야겠어. 그럼 주말에 같이 청소할까?? ㅋㅋ 좋아 서로 도와주자.
4175,일반,새로 산 신발 어때? 예쁘다 어디서 샀어? 그래서 온라인 쇼핑몰에서 샀어. 편해 보인다 나도 살까 봐. 응. 편하고. 가격도 괜찮아. 링크 보내줄래? 좋아. 지금 보내줄게.
4176,일반,내일은 비가 온대 우산 챙겨. 응 그래 알려줘서 고마워. 바람도 많이 분대. 그럼 두꺼운 옷 입어야겠다. 응 따뜻하게 입고 다녀. 너도 조심해.
4177,일반,배고프다 간식 먹을래? 좋아 뭐 있어? 난 과자랑 초콜릿 있어. 초콜릿 줘. 난 여기 먹어. 고마워 맛있다.
4178,일반,주말에 우리 가족들을 만나? 응 부모님이랑 식사하기로 했어. 좋겠다 오랜만이지? 응 한 달 만에 다시 보는 거야. 그럼 맛있는 거 먹고 와. 응 너도 좋은 주말 보내.
4179,일반,요즘 취미 생활 뭐 해? 그림 그리기도 하고 배우고 있어. 대박 언제부터 배웠어? 한 달 정도는 됐어. 재밌어? 응 진짜 재밌어. 스트레스도 풀리고. 나도 배워볼까 봐. 같이 배우자 더 재밌을 거야.
4180,일반,이번 주에 일정 바쁘니? 응 회의가 좀 많아. 힘들겠다. 파이팅. 고마워 너는 어때? 나도 비슷해. 다 같이 힘든 주네. 그래도 금요일이 곧 오니까. 잘 맞아 조금만 버티자.
4181,일반,오늘 점심 맛있었어? 응 완전 맛있었어 너는? 나도 괜찮았어 어디서 먹었어? 회사 바로 근처 한식당이야. 그럼 나도 거기 꼭 가봐야겠다. 추천해 진짜 맛있어.
4182,일반,혹시 새로운 카페 생겼던데 안 가봤어? 아직 못 가봤는데 어디에? 우리 집 근처에 생겼어. 분위기는 어때? 지금 사진으로 봤는데 예쁘더라. 주말에 같이 가볼까? 좋아 시간 맞춰서 가자.
4183,일반,응 요즘 잠 잘 자? 응 요즘 잘 자는 편이야. 그래서 다행이다 나는 좀 부족해. 잠 자기 전에 핸드폰 보지 마. 잘 알아 노력 중이야. 일찍 자는 게 제일 중요해. 그래 오늘은 일찍 자야지.
4184,일반,이번 주말에 뭐 볼까? 넷플릭스에 새 시리즈 나왔던데. 무슨 장르야? 코미디 드라마야. 재밌을 것 것 같다 같이 볼까? 좋아 같이 보자. 팝콘도 같이 준비하자.
4185,일반,음악 들으면서 공부해? 가끔 듣는데 집중 잘 돼?? 응 조용한 음악 들으면 집중 잘 돼. 나도 열심히 해봐야겠다. 클래식 추천해. 좋아 플레이리스트랑 공유할게.
4186,일반,너 오늘 뭐라고 했어? 집에서 쉬었어 너는? 친구들 만나서 놀았어. 진짜 재밌었어? 응 진짜 오랜만에 만나서 좋았어. 좋겠다. 나도 다음에 같이 가고 싶다. 다음에 꼭 같이 가자.
4187,일반,너 요즘 스트레스 많아? 좀 있는데 너는? 근데 나도 비슷해 어떻게 풀어? 운동하거나 음악 들어. 나도 그래야겠다. 같이 같이 운동 가자 더 좋아.
4188,일반,저녁 약속이 있어? 없는데 왜? 맛있는 거 먹으러 갈래? 좋지 뭐 먹을까? 고기는 어때? 완벽해? 고기 먹자. 그럼 7시에 만나자.
4189,일반,주말 계획은 세웠어? 아직인데 너는? 아무래도 나는 집에서 쉴까 봐. 나도 푹 쉬고 싶어. 같이 영화나 볼까? 좋아. 뭐 볼지 생각해봐. 알았어 추천해줄게.
4190,일반,요즘 날씨가 딱 좋다. 그치 선선해서 산책하기 딱 좋아. 우리 공원 갈까? 좋아 언제 갈래? 이번 주말은 뭐 어때? 완벽해 토요일 오후에 다시 보자. 알았어 그때 보자.
4191,일반,새로 나온 신메뉴 먹어봤어? 아직 못 먹어봤는데 진짜 맛있어? 응 진짜 맛있더라. 어디 거야? 우리가 자주 가는 카페. 그럼 오늘은 가서 또 먹어봐야겠다. 추천해 후회 안 할 거야.
4192,일반,오늘 뭐 입을까 고민돼. 날씨 따뜻하니까 가볍게 입어. 그래야겠다 니트 잘 입을까 봐. 좋을 것 같아 예쁘게 입고. 와. 고마워. 너도 니트 잘 입고 와. 응 곧 보자.
4193,일반,요즘 재밌는 유튜브 채널 없어? 있어 운동 유튜브 채널 하나 구독했어. 나도 운동 영상 보고 싶어. 링크 보내줄게 따라 운동 하기 좋아. 아 고마워. 오늘부터 해봐야겠다. 같이 하면 더 재밌어.
4194,일반,오늘은 기분 어때? 괜찮아? 너는? 나도 좋아 날씨도 좋고. 그치 이런 날은 밖에 나가야 해. 같이 나갈래? 날씨 좋아 어디 갈까? 한강 어때? 완전 좋지? 가자.
4195,일반,아침 먹었어? 아직인데 너는? 나도? 아직 같이 먹을래? 좋아 뭐 먹을까? 토스트 어때? 간단하고 맛 좋다 가자.
4196,일반,주말에 뭐 했어? 액션 영화 보러 갔어 너는? 어제 집에서 쉬었어 무슨 영화 봤어? 액션 영화 봤는데 재밌더라. 근데 나도 보고 싶다 다음에 꼭 같이 가자. 좋아 꼭 같이 가자.
4197,일반,요즘 뭐 배우고 싶은 거 있어? 음 한식 요리 배우고 싶어. 좋은데. 무슨 요리? 음 한식 배우고 싶어. 멋지다. 나도 관심 있어. 같이 배울까? 완전 좋지 알아볼게.
4198,일반,이번 주 힘들었지? 응 진짜 바빴어 너는? 응 나도 비슷해 이제 곧 주말이니까. 그래 푹 쉬어야겠어. 맞아 우리 다 고생했어. 그럼 다음 주도 파이팅하자.
4199,일반,새로 산 가방 예쁘다. 고마워 어제 샀어. 어디서 샀어? 백화점에서 샀어. 나도 하나 더 사고 싶다. 같이 가서 하나 고를까? 좋아 언제 갈래? 이번 주말 괜찮아? 너무 완벽해 그때 다시 보자.
4200,일반,커피 마시러 갈래? 좋아. 어디로 갈까? 새로 새로 생긴 카페 어때? 거기 분위기 좋대? 응 친구가 추천했어. 응 그럼 거기로 가자. 지금 출발할까? 응 그럼 바로 가자.
4201,일반,요즘 로맨스 드라마 뭐 봐? 로맨스 드라마 드라마 하나 보는데 재밌어. 제목이 뭐야? 그 드라마 유명한 거 알지? 아 그거 나도 들었어. 같이 볼래? 좋아 오늘 밤에 그거 같이 보자.
4202,일반,날씨 진짜 좋다 나가자. 응. 어디 갈까? 공원 산책은 어때? 좋아 커피도 사 가자. 그래 테이크아웃 해서 가자. 지금 출발할까? 응 응 지금 가자.
4203,일반,"주말에 집들이 가? 응 응 친구 집 가기로 했어. 선물 뭐 사갈 거야? 와인이나, 꽃 살까 봐. 응 좋은 생각이야 같이 사러 갈까? 좋아 같이 가자. 내일 시간 안 돼? 응 내일 괜찮아."
4204,일반,이번 주에 운동 몇 번 했어? 세 번 했어 너는? 그래서 나는 두 번 했어. 다음 주는 더 자주 가야겠다. 같이 자주 같이 가자. 그래 같이 가면 더 재밌어. 그럼 월요일에 보자.
4205,일반,점심 뭐 먹었어? 샐러드 먹었어? 너는? 김밥 뭐 먹었어 맛있었어? 응 괜찮았어. 저녁은 뭐로 먹을까? 파스타 어때? 좋아 같이 먹으러 가자.
4206,일반,오늘은 미세먼지 어때? 좋은 편이야 마스크 안 써도 돼. 다행이다 산책하기 좋겠다.? 응 날씨도 좋고. 같이 나갈래? 좋아 몇 시에 나갈까? 3시는 어때? 완벽해 그때 보자.?
4207,일반,너 요즘 책 읽어? 응 자기계발서 읽고 있어. 도움 돼? 응 많이 배우고 있어. 나도 읽고 보고 싶다. 추천해줘. 좋아 다 읽으면 빌려줄게. 고마워 기대할게.
4208,일반,주말에 영화를 보러 가는데 같이 갈래? 좋지 무슨 코미디 영화 볼 건데? 코미디 영화 나왔어. 재밌을 것 같다 몇 세 시에 보려고? 저녁에 7시 어때? 완벽해 그때 만나자. 알았어 토요일에 보자.
4209,일반,새로 새로 나온 음악 들었어? 아직 못 들었는데 좋아? 응 진짜 좋더라 중독성도 있어. 나도 들어봐야겠다. 나 지금 들려줄까? 좋아 틀어봐. 여기 이거야.
4210,일반,오늘 기분이 너무 좋아 보인다. 응 좋은 소식 들었어. 너 무슨 소식인데? 승진했어. 헐 대박 축하해. 고마워 다음에 밥 살게. 좋아 언제든지 괜찮아.
4211,일반,오늘 저녁에 시간 있어? 응? 있는데 왜? 맥주나 한잔할래? 좋지 어디서 만날까? 우리 단골 가게 어때? 완전 좋아. 거기 분위기 좋지. 그래 8시에 보자. 알았어 곧 보자.
4212,일반,주말에 집에만 있을 거란 거야? 그럼 응 좀 쉬려고 너는? 나는 곧 친구 만나러 갈 거야. 같이 재밌게 놀다 와. 응 고마워 너도 푹 쉬어. 그래 다음 주에 보자.
4213,일반,요즘은 잠 잘 자? 응 잘 안 자는 편이야 너는? 나는 좀 부족해. 스트레스 때문이야? 응 좀 그래. 같이 운동하면 도움 될 거야. 그래야겠다. 같이 운동 가자.
4214,일반,새로 산 옷 어때? 너무 예쁘다 잘 어울려. 고마워. 백화점에서 샀어. 가격은 괜찮았어? 응. 세일해서 싸게 샀어. 너무 좋겠다 나도 쇼핑 가야겠다. 같이 갈래? 좋아 언제 갈까? 주말에 가자.
4215,일반,오늘 저녁 메뉴 추천해줘. 찌개 어때? 추운 날씨에 딱이야. 날씨가 좋아 김치찌개로 할까? 완벽해 내가 직접 김치찌개 만들게. 나는 뭐 도와줄까? 상 차리는 거 도와줘. 알았어 그렇게 할게.
4216,일반,주말에 등산 가려는데 같이 갈래? 날씨가 좋아 어디로 갈 거야? 관악산 어때? 좋지? 몇 시 시에 출발할까? 아침 8시 어때? 조금 이른데 괜찮아? 응 괜찮아 그때 보자.
4217,일반,요즘 스트레스 풀 방법 있어? 나는 음악 들어. 좋은 방법이다 나는 운동해. 운동도 기분 좋지 같이 운동 갈까? 오늘 날씨 좋아 언제 운동 갈래? 내일 저녁 어때? 완벽해 내일 보자.
4218,일반,오늘 날씨가 완전 좋다. 그치 산책하기 딱이야. 그럼 우리 나갈까? 좋아 어디로 갈까? 강변 어때? 완전 기분 좋지 지금 출발하자. 알았어 바로 가자.
4219,일반,요즘 취미 생활 뭐라고 해? 사진 찍는 거 배우고 있어. 멋지다 언제부터 배웠어? 한 달 됐어. 재밌어? 응 진짜 재밌어. 나도 배워보고 싶다. 같이 배우자. 응 응 응
4220,일반,점심 어디서 먹을까? 새로 생긴 식당 가볼까? 거기 어떤 음식 파는데? 한식이야 불고기가 맛있대. 여기 분위기 좋아 거기로 가자. 지금 출발할까? 응 가자.
4221,일반,오늘 주말 계획 있어? 아직 없는데 너는? 영화 보러 갈 건데 같이 갈래? 그럼 좋지 무슨 영화? 애니메이션 새로 나왔어. 재밌을 것 같다. 토요일은 어때? 완벽해 토요일에 보자.
4222,일반,오늘 기분이 좋네. 응 날씨도 좋고 오늘 일도 잘 풀렸어. 다행이다 나도 기분 좋아. 같이 맛있는 거 먹을까? 좋아. 저녁에 또 또 만나자. 그래 뭐 먹을지 생각해봐.
4223,일반,새로 산 내 신발 신어봤어? 응 진짜 편해. 어디 거야? 온라인으로 새로 샀어. 나도 사고 싶다 링크 줘. 좋아 지금 보내줄게. 응 고마워 주문해볼게.
4224,일반,요즘 운동 자주 해? 응 일주일에 네댓 번 가. 대단하다 효과 있어? 응 요즘 조금씩 좋아지고 있어. 그래서 나도 열심히 해야겠다. 같이 하면 더 많이 재밌어. 그래 같이 하자.
4225,일반,이번 한 주 날씨 어떻대? 계속 맑을 것 같아. 좋겠다 빨래하기 좋겠네. 응 나도 빨래 해야겠어. 같이 청소할까? ㅋㅋ 오늘 날씨 좋아 주말에 하자.
4226,일반,배고프다 뭐 먹을까? 라면 어때? 좋아 매운 거로 먹자. 알았어 내가 라면 끓일게. 고마워. 나는 그냥 계란 삶을게. 좋아 금방 될 거야.
4227,일반,주말에 가족을 만나? 응 부모님 댁에 갈 거야. 좋겠다. 맛있는 거 먹겠네. 응. 엄마가 요리 잘하셔. 행복하겠다 잘 다녀와. 고마워 너도 좋은 날 주말 보내.
4228,일반,요즘 새로 배운 거 있어? 기타 배우고 있어. 너 멋지다 언제부터? 두 달 됐어. 잘 돼? 응 조금씩은 나아지고는 있어. 나도 악기 배우고 싶다.
4229,일반,오늘 회의 어땠어? 길었어 피곤해. 고생했다 이제 슬슬 퇴근하자. 응 뭐 먹을까? 삼겹살은 어때? 완전 좋지 고기 먹자. 그래 맛있게 먹고 푹 쉬자.
4230,일반,새로 나온 게임 해봤어? 아직인데 재밌어? 응? 진짜 중독성 있어. 나도 해봐야겠다. 오늘 같이 할래? 좋아 오늘 밤에 같이 하자. 완벽해. 연락할게.
4231,일반,주말에 뭐 할까? 집에서 쉴까 봐 너는? 그럼 나도 비슷해 영화나 같이 볼까? 좋아 무슨 장르? 로맨틱 코미디 어때? 완전 좋지 같이 보자.
4232,일반,"요즘 일이 바쁘니? 좀 바쁜 편이야 너는? 나도 비슷해 스트레스 받네. 주말에 푹 잘 쉬자. 그래, 같이 놀러 갈까? 좋아 계획 세우자."
4233,일반,오늘 점심 맛있었어? 응 완전 맛있었어 너는? 응 나도 점심 괜찮았어 어디서? 여긴 학교 근처 식당이야. 나도 가봐야겠다 추천해줘. 응 꼭 가봐.
4234,일반,새로운 헤어스타일 어때? 예쁘다 잘 어울려. 고마워 어제 잘랐어. 미용실이 어디야? 집 근처에 새로 새로 생긴 미용실 곳. 나도 가보고 싶다. 추천해 실력 좋아.
4235,일반,요즘 독서 모임 어때? 재밌어 좋은 책 많이 읽어. 부럽다 나도 가입하고 싶다. 같이 하자. 그럼 우리 다음 모임 때 와. 좋아 언제야? 다음 다음 주 토요일이야. 알았어 갈게.
4236,일반,주말에 캠핑 가는데 같이 못 갈래? 좋지 어디로 갈 건데? 강원도 쪽으로 같이 갈 거야. 멋지다 준비물 뭐 필요해? 너 텐트랑 침낭 뭐 있어? 응 다 있어 같이 가자. 완벽해 기대된다.
4237,일반,오늘 저녁 약속 있어? 없는데 왜? 치킨 시켜서 먹을래? 좋아. 무슨 맛으로 할까? 양념 반 후라이드 반. 완벽해 주문할게. 정말 고마워 같이 먹자.
4238,일반,요즘 날씨 변덕스럽다. 그치 아침 저녁으로 춥고. 오늘 감기 조심해야겠어. 응 옷 잘 챙겨 챙겨 입어. 너도 건강 잘 챙겨. 고마워 같이 조심하자.
4239,일반,새로 나온 이 카페 메뉴 먹어봤어? 아직인데 어때? 진짜 맛있어 추천해. 그럼 오늘 먹어봐야겠다. 응 후회 안 했으면 할 거야. 고마워. 나중에 후기 알려줄게.
4240,일반,주말에 쇼핑 가려는데 같이 갈래? 좋아. 뭐 살 거야? 겨울 코트 사려고. 나도 살 게 있어. 같이 가자. 몇 시에 만날까? 2시는 어때? 완벽해 그때 같이 보자.
4241,일반,요즘 운동 열심히 하네. 응 건강 챙기려고. 대단해 나도 운동 같이 해야 하는데. 같이 하자 더 많이 재밌어. 그래 내일부터 같이 가자. 좋아 내일 보자.
