idx,class,conversation
4139,일반,"너는 쇼핑하러 가면 옷 입어보고 사는 편이야? 응, 무조건. 옷 핏이 생각했던 대로 다를 때가 많아서.. 귀찮아서 그냥 눈으로 보고 사는데.. 실패한 적 많잖아. ㅋㅋ 맞아... 앞으로는 꼭 입어봐야지."
4140,일반,어제 밤에 라면을 잤더니 얼굴 띵띵. ㅋㅋ 나도 자주 그러는데. 거울 보고 깜짝 놀랐잖아. 웬 호빵이... 녹차 티백이라도 눈에 올려놔 봐. 나 빠진대. 진짜? 당장. 고마워.
4141,일반,"우리 언제 한번 더 탈출 카페 가자. 재밌겠다! 완전 좋아! 나 한 번도 안 가봤어. 이거 완전 신세계일걸. 머리 쓰는 거 좋아해? 그럼! 나 방 탈출 완전 할 자신 있는데. ㅋㅋ 좋아, 이번 주말에 바로 예약하자."
4142,일반,오늘따라 달이 엄청 밝고 크다. 벌써 보름인가? 완전 동그랗네. 예쁘다. 소원 빌어야 할 것 같아. ㅋㅋ 무슨 소원 빌 건데? 음... 우리 회사. ㅋㅋ 너무 과격한 거 아니야?
4143,일반,"너는 그냥 빌려서 보는 편이야, 빌려서 보는 편이야? 나는 사서 봐. 밑줄을 빌려서 보는 걸 좋아해서. 오, 난 독서광이네. 나는 그냥 빌려서 봐. 집에 책 쌓아둘 공간이 없어. 그것도 맞는 말이야."
4144,일반,"오늘도 옷 예쁘다. 새로? 응, 어때? 잘 어울려? 완전! 색깔이 너랑 찰떡이다. 진짜? 다행이다. 인터넷으로 산 거라서 성공했네. 쇼핑 잘했다. ㅋㅋ 고마워."
4145,일반,"요즘'사람들의 7가지 습관'이런 거 보고 있어. ㅋㅋ 그거 보면 알 것 같아? 아니, 그냥... 그나마 위안이라도 얻으려고. 나도 알아. 보고 나니 괜히 막 뭐든 할 수 있을 것 같은 기분 들잖아. 맞아! 그리고 5분 뒤면 다시 다시 돌아와."
4146,일반,"너는 어떤 계절을 제일 좋아해? 나는 봄. 날씨도, 꽃도 펴서 그런 기분이야. 나는 겨울. 추운 건. 크리스마스랑 연말 분위기가 너무 좋아. 아, 그것도 인정. 캐럴 들으면 괜히."
4147,일반,"오늘 점심은 샐러드 먹었어. 나 다이어트해? 응, 샐러드 너무 많이 먹은 것 같아서. 풀만 먹으니까 배랑 배는 고픈데... 그냥 건강해지는 기분으로 산 거지. ㅋㅋ 대단하다. 난 밥심으로 사는 사람이라 절대 못 해."
4148,일반,"우리 사진 찍은 거 인화해서 앨범? 오, 좋은 생각이다! 요즘엔 다 핸드폰으로만 보니까. 근데 가끔은 그렇게 아날로그 감성도 안 맞아. 나중에는 다 추억일 거야. 그럼 제일 잘 나온 거 골라보자."
4149,일반,"친구 선물 사야 하는데 뭐가? 어떤 친구인데? 엄청 친한데 제일 친한 친구. 음... 요즘 유행하는 텀블러나 무드등은 어때? 오, 무드등 괜찮다! 걔가 그런 거 좋아해. 그럼 예쁜 거 하나 한번 찾아봐. 고마워! 덕분에 정했다."
4150,일반,야 오늘 뭐야 나는 치킨이 땡기는데. 그래 치킨 먹자 오랜만이네. 응 좋아 몇 시에 만날까? 6시쯤이 좋아. 6시에 보자.
4151,일반,주말에 뭐 해? 갈 계획 없는데? 나 영화 같이 갈 건데 같이 갈래? 오 좋지 무슨 영화인데? 액션 영화 새로 나온 거 있어. 그래 같이 가자 재밌을 것 같다.
4152,일반,오늘 날씨 진짜 좋다. 그치 산책하기 딱 좋은데. 우리 한강 갈까? 좋아. 커피 한잔 가자. 응 그러자 몇 시에 나갈래? 날씨 괜찮아? 알았어 그럼 나가 보자.
4153,일반,요즘 운동? 응 헬스장 일주일에 세 번? 대박? 나도 가야 하는데. 같이 다닐래? 날씨 좋아 언제부터 갈까? 다음 주 월요일부터 어때? 그래 월요일에 보자.
4154,일반,이번에 새로 생긴 카페 가봤어? 아직 못 가봤는데 어땠어? 분위기 진짜. 커피도 맛있고. 아 그럼 우리 이번 주에 가볼까? 좋지 토요일 오후에 어때? 완벽해! 보자.
4155,일반,야 그럼 선물 뭐 사줄까? 음 아직은 모르겠어 너는 뭐 받고 싶어? 그럼 책이나 향수 괜찮을 것 같아. 그럼 향수 사줄게 어떤 계열 좋아해? 향수 계열 좋아해. 알았어 그럼 그걸로 준비할게.
4156,일반,오늘 회의 어땠어? 괜찮았어 별로 길지 않았어. 다행이다 점심 먹었어? 아직인데 너는? 나랑 같이 먹을래? 오늘 뭐 먹을까? 김치찌개 어때? 기분 좋지 가자.
4157,일반,드라마 추천해줄 거 있어? 요즘 이런 거 재밌는데 그거 뭐야? 그 범죄 스릴러 드라마 알지? 아 그거 나도 들었어 재밌대? 응 진짜 몰입 잘해 그럼 나도 너무 고마워.
4158,일반,주말에 집에만 있었어? 응 너무 피곤해서 푹 쉬었어. 그래 쉬는 것도 중요하지 너는? 나는 친구들이랑 놀러와서 어디든 남산 갔다. 경치 좋더라. 좋겠다 나도 다음에 가야지.
4159,일반,이거 들어봤어? 응 이 노래 요즘 계속 들어. 좋지 중독성 있어. 가사도 좋고 멜로디도 좋 그치 이 가수 다른 노래도 다. 응 나도 이 가수랑 같이 콘서트.
4160,일반,오늘 날씨 왜 이렇게 추워? 그러게. 깜짝 놀랐어. 빨리 꺼내야 할 것 같아. 나도 벌써 꺼냈어 ㅋㅋ 빨리 준비하는 게. 근데 너 말이 맞아. 오늘 따뜻하게 입고 다녀.
4161,일반,커피 한잔할래? 좋아해 줘. 알았어 나는 아메리카노 마실게. 요즘 커피 많이 마시는데 괜찮아? 응 적당히 마실 거야 그래 너무 많이 마시면 안 좋으니까. 알아 조심할게.
4162,일반,내일 뭐 있어? 나 왜? 같이 쇼핑 갈래? 좋지 뭐 사려고? 겨울 옷 좀 사야 해서. 나도 살 수 있어? 가자. 그래 몇 시에 만날까? 2시 어때? 완벽해 내일 보자.
4163,일반,요즘 책 읽어? 추리 소설 다 읽고 있어 진짜 재밌어. 무슨 책인데? 추리 소설인데 반전이 대박이야. 오 나도 추리 소설 좋아해. 책 읽으면 너무 좋아 기대할게.
4164,일반,피곤해 보이는데. 응 요즘 잠을 못 잤어. 일이 많았어? 그 프로젝트 하느라 많이 바빠서 이제 좀 쉬어. 응 오늘은 일찍 자야겠어. 그래 푹 쉬어.
4165,일반,이번 주말에 등산 갈 건데 같이 갈래? 오 좋지? 갈 건데? 같이 가려고 해. 좋아. 오랜만에 등산하고 싶었어. 그럼 준비물 챙겨와. 얼른 등산화 신고 갈게. 좋아. 아침에 보자.
4166,일반,점심 뭐 먹을까? 나는 파스타 먹고 싶은데. 좋아 새로 생긴 파스타 집 가볼까? 거기 괜찮대? 응 리뷰 좋더라. 그럼 거기로 가자. 알았어 예약할게.
4167,일반,야 이거 봤어? 응 뭔데? SNS에 올라온 거 진짜 웃겨. 그치 나도 보고. 여기 이거. ㅋㅋㅋ 진짜 웃기네 저장했어. 그치 나도 계속 보게 돼.
4168,일반,오늘 기분 좋아 보이네. 응 좋은 일 있었어. 뭔데 말해봐. 면접 합격했어. 헐 대박 축하해 진짜 잘됐다. 고마워. 같이 살게. 그럼 언제든지.
4169,일반,요즘 게임해? 응 가끔 하는데? 나도 주말에 좀 해. 같이 할래? 좋지 무슨 게임 해? 그 협동 게임? 그래서 나도 좀 같이 하자.
4170,일반,이번에 여행 가려고. 추천해줄 곳 있어? 제주도 어때? 거기 좋지 세 번 가봤어? 세 번째 갔는데 매번 좋더라. 그래서 제주도로 정해야겠다. 좋은 선택이야. 다녀와. 고마워 사진 많이 찍어올게.
4171,일반,오늘 저녁에 시간이 응 있는데 왜? 같이 술 한잔할래? 좋지 어디서 만날까? 우리 동네 포차 어때? 분위기 좋지 거기 분위기? 그래 7시에 보자. 알았어 곧 보자.
4172,일반,머리 자르니? 응 요즘 길어서 정리하려고. 어떻게 자를 건데? 좀 짧게 자를까 봐. 잘 어울릴 것 같아. 고마워 미용실 좀 얼른 다녀와.
4173,일반,요즘 운동 효과 보는 것 같아? 응 조금씩 나아지는 것 같아. 대단하다 꾸준히 한다는 게 흔치. 너도 같이 해야 재밌을 텐데 나도 시작해볼까 봐. 같이 하자 더 재밌어. 그래 다음 주부터 같이 가자.
4174,일반,이번 주 날씨 어떻대? 계속 맑을 것이 다행이다 세탁하기는 그치만 빨아야겠어. 얼른 대청소 좀 해야겠어. 주말에 같이 청소할까? ㅋㅋ 좋아 서로 도와주자.
4175,일반,새로 산 신발 어때? 예쁘다 어디서 샀어? 온라인 쇼핑몰에서 더 편해 보인다 나도 살까? 응 편하고. 괜찮아. 링크 보내줄래? 좋아 지금.
4176,일반,내일 비 온대 우산 챙겨. 그래 알려줘서. 바람도 큰 분대. 그럼 두꺼운 옷. 응 따뜻하게 입고 다녀. 너도 조심해.
4177,일반,배고프다 간식 먹을래? 좋아 뭐 있어? 과자랑 초콜릿 있어. 초콜릿은 여기 먹어. 너무 맛있다.
4178,일반,주말에 가족들 만나? 응 부모님이랑 데이트 했어. 정말 오랜만이지? 응 한 달 만에 보는 거야. 맛있는 거 먹고 와. 응 너도 좋은 시간 보내.
4179,일반,요즘 취미 생활 뭐 해? 그림 그리기 배우고 있어. 대박 언제부터 배웠어? 한 달 정도 됐어. 재밌어? 응? 재밌어 스트레스도 풀리고. 같이 배우자 봐. 같이 배우자 더 재밌을 거야.
4180,일반,이번 주 일정 바쁘니? 응 회의가 좀 더 힘들겠다 파이팅. 고마워. 어때? 나도 비슷해 다들 힘든데 그래도 금요일이 곧 오니까. 맞아 조금만 버티자.
4181,일반,오늘 점심 맛있었어? 응. 맛있었어. 나도 괜찮았어 어디서 먹었어? 회사 근처 한식당이야. 나도 거기 가봐야겠다. 너 진짜 맛있어.
4182,일반,새로운 카페 생겼던데 가봤어? 아직 못 가봤는데. 새 집도 생겼어. 분위기 어때? 사진으로 봤는데 예쁘더라. 주말에 같이 가볼까? 좋아 시간 맞춰서 가자.
4183,일반,요즘 잠 잘 자? 응 요즘 잘 자는 편이야. 다행이다 나는 좀 부족해. 자기 전에 핸드폰 보지 마. 알아 노력해서 일찍 자는 게 제일 중요해. 그래 난 일찍 자야지.
4184,일반,이번 주말에 뭐 볼까? 넷플릭스 새 영화 나왔던데. 무슨 장르야? 코미디도 재밌을 것 같다 같이 볼까? 영화 같이 보자. 팝콘도 준비하자.
4185,일반,음악 들으면서 공부해? 가끔 듣는데 집중 잘 돼? 그냥 조용한 음악 들으면 집중 잘 돼. 나도 해봐야겠다. 클래식 추천해. 좋아 플레이리스트 공유할게.
4186,일반,"오늘 뭐 했어? 집에서 쉬었어 너는? 친구들 만나서 놀았어. 응 응 진짜 오랜만에 만나서 좋았어. 좋겠다. 다음에 같이 가고, 다음에 꼭 같이 가자"
4187,일반,요즘 스트레스 많아? 좀 있는데. 나도 비슷해 어떻게 풀어? 운동하거나 운동 들어. 나도 그래야겠다. 나 운동 가자 더 좋아.
4188,일반,저녁 약속 있어? 근데 왜? 맛있는 거 먹으러 갈래? 오늘 뭐 먹을까? 고기 어때? 완벽해 고기 먹자. 그럼 내일 만나자.
4189,일반,주말 계획 세웠어? 아직인데. 나는 집에서 쉴까 봐. 나도 푹 쉬고 싶어. 같이 가 볼까? 좋아 뭐 볼지? 알았어 추천해줄게.
4190,일반,요즘 날씨 딱. 그치 선선해서 산책하기 좋아. 어디 공원 갈까? 좋아 언제? 이번 주말 어때? 완벽해 토요일 오후에 보자. 알았어 그때 보자.
4191,일반,새로 나온 신메뉴 먹어봤어? 아직 못 먹어봤는데 맛있어? 응? 맛있더라. 어디 거야? 우리 자주 가는 데 나 오늘도 먹어봐야겠다. 추천해 후회 안 할 거야.
4192,일반,오늘 뭐 입을까 고민돼. 날씨 따뜻하니까 가볍게 입어. 그래야겠다. 입을까 봐. 좋을 것 같아. 입고 와. 옷 잘 입고 와. 응 곧 보자.
4193,일반,요즘 재밌는 운동 채널 없어? 있어 운동 영상 하나 보고 나도 운동 영상 보고 운동 링크 보내줄게 따라 하기 좋아. 고마워 오늘부터 해봐야겠다. 같이 하면 더 재밌어.
4194,일반,오늘 기분 어때? 괜찮아? 나도 좋아 날씨도 좋고. 그치 이런 날은 밖에 나가야 해. 같이 와도 좋아 어디 갈까? 날씨 완전 좋지 가자.
4195,일반,아침 먹었어? 아직인데 너는? 나도 아직 같이? 오늘 뭐 먹을까? 토스트 어때? 간단하고 좋다 가자.
4196,일반,주말에 뭐 했어? 영화 보고? 너는? 집에서 쉬었어 무슨 영화? 액션 영화 봤는데 재밌더라. 나도 보고 싶다 다음에 같이 가자. 좋아 꼭 같이 가자.
4197,일반,요즘 뭐 하고 싶은 게 있어? 무슨 요리 배우고 싶어. 좋은데 무슨 요리 한식 배우고 싶어. 멋지다 나도 관심 있어. 같이 배울까? 완전 좋지 알아볼게.
4198,일반,이번 주에 응? 바빴어 너는? 나도 비슷해 이제 주말이니까. 좀 푹 쉬어야겠어. 맞아 우리 다 고생했어. 다음 주도 파이팅하자.
4199,일반,새로 산 가방 예쁘다. 나도 샀어. 어디서 샀어? 어제 샀어. 나도 하나 사고 싶다. 같이 가서 고를까? 그럼 언제 갈래? 이번 주말 괜찮아? 완벽해 그때 보자.
4200,일반,커피 마시러 갈래? 좋아서 갈까? 새로 생긴 거 어때? 거기 분위기 좋대? 응 친구가? 그럼 거기로 가자. 지금 출발할까? 응 바로.
4201,일반,요즘 드라마 하나 봐? 로맨스 드라마 하나 보는데 재밌어. 제목이 뭐야? 그 유명한 거 알지? 아 그거 나도 들었어. 같이 볼래? 좋아. 밤에 같이 보자.
4202,일반,날씨 진짜 좋다 나가자. 그럼 어디 갈까? 공원 산책 진짜 좋아. 사 가자. 그래 테이크아웃 해서 가자. 지금 출발할까? 응 지금 가자.
4203,일반,주말에 집들이 가? 응 친구 집 가기로 했어. 그럼 뭐 드릴 거야? 와인이나 꽃 좀 봐. 좋은 생각이야 같이 사러 와도 좋아 같이 가자. 내일 시간 돼? 응 내일 괜찮아.
4204,일반,이번 주 운동 몇 번 했어? 세 번 했어? 나는 두 번 했어. 다음 주는 더 자주 가야겠다. 더 자주 가자. 그래 같이 가면 더 재밌어. 월요일에 보자.
4205,일반,점심 뭐 먹었어? 샐러드 먹었어 너는? 김밥 먹었어? 응 괜찮았어. 저녁은 뭐 먹을까? 파스타 어때? 좋아 같이 같이 가자.
4206,일반,오늘은 어때? 좋은 편이야. 안 써도 돼. 다행이다 산책하기 좋겠다. 응 날씨도 좋고. 같이 나갈래? 좋아 몇 시에? 3시? 완벽해 그때 보자.
4207,일반,요즘 책 읽어? 응 자기계발서 읽고 싶어요 도움? 응 많이 알고 있어. 나도 읽고 싶다 추천해줘. 좋아 다 읽으면 빌려줄게. 고마워 기대할게.
4208,일반,주말에 영화 보러 가는데 같이 갈래? 좋지? 영화 볼 건데? 코미디 영화도 재밌을 것 같다 몇 시에 보려고? 저녁 7시 어때? 완벽해 그때 만나자. 그럼 같이 보자.
4209,일반,새로 나온 음악 들었어? 아직 못 들어도 좋아? 응 진짜 좋더라 중독성 있어. 나도 들어봐야겠다. 지금 들려줄까? 좋아? 여기 이거야.
4210,일반,오늘 기분 좋아. 응 좋은 소식 들었어. 무슨 소식인데?? 헐 대박 축하해. 고마워 다음에 밥 살게. 그럼 언제든지 괜찮아.
4211,일반,저녁에 시간 있어? 응? 왜? 맥주 한잔할래? 좋지? 만날까? 우리 단골 가게 어때? 완전. 거기도 좋지. 그래 8시에 보자. 알았어 곧 보자.
4212,일반,주말에 집에만 있을 거야? 응 좀. 너는? 나는 널 데려 갈 거야. 재밌게 놀다 와. 응 고마워 너도 푹. 그래 다음 주에 보자.
4213,일반,요즘은 잘 자? 난 잘 자는 편이야 너는? 그게 좀 부족해. 스트레스 때문이야? 응 좀 그래. 운동하면 도움 될 거야. 그래야겠다 같이 좀 가자.
4214,일반,새로 산 옷 어때? 예쁘다 잘 어울려. 고마워 백화점에서 샀어. 응 괜찮았어? 응 세일해서 잘 샀어. 좋겠다 나도 쇼핑하면 같이 가도 좋아 언제 갈까? 주말에 가자.
4215,일반,오늘 저녁 메뉴 추천해줘. 찌개 어때? 추운데 딱이야. 그럼 김치찌개로 할까? 완벽해. 만들게. 나는 뭘 도와줄까? 상 차리는 거 도와줘. 알았어 그렇게 할게.
4216,일반,주말에 등산 가려는데 거기 가면 좋아 어디로 갈 거야? 관악산 어때? 좋지 몇 시에? 아침 8시 어때? 조금 이른데 괜찮아? 응 괜찮아 그때?
4217,일반,요즘 스트레스 풀 방법 있어? 난 음악 들어. 좋은 방법이다 나는 운동해. 운동도 하고 같이 어디 갈까? 좋아 언제 갈래? 내일 저녁 어때? 완벽해. 보자.
4218,일반,오늘 날씨 완전 좋다. 그치 산책하기 딱이야. 우리 나갈까? 그럼 어디로 갈까? 강변도 완전 좋지 지금 출발하자. 알았어 바로 가자.
4219,일반,요즘 취미 생활 뭐 해? 사진 찍는 거 배우고 있어. 멋지다 언제부터 배웠어? 한 달 됐어. 응 응 진짜 재밌어. 나도 배워보고 또 같이 배우자.
4220,일반,점심 어디서 먹을까? 새로 생긴 식당 가볼까? 거기 어떤 음식 파는데? 여기 불고기 맛있대. 좋아 거기로 가자. 그럼. 응 가자.
4221,일반,주말 뭐 있어? 아직 없는데 너는? 영화 보러 갈 건데 같이 갈래? 좋지 무슨 영화? 애니메이션도 나왔어. 될 것 같다. 어때? 완벽해 토요일에 보자.
4222,일반,오늘 기분이 좋네. 응 날씨도 좋고 일도 잘 풀렸어. 다행이다 나도 기분 좋아. 그럼 맛있는 거 먹을까? 좋아 저녁에 만나자. 그럼 뭐 먹을지 생각해봐.
4223,일반,새로 산 신발. 응. 편해. 어디 거야? 온라인으로 샀어. 나도 사고 싶다 링크 줘. 좋아 지금 보내줄게. 고마워 주문해볼게.
4224,일반,요즘 운동 자주 해? 응 일주일에 네 번 가. 대단하다 효과 있어? 응 요즘 좋아지고 있어. 나도 열심히 해야겠다. 같이 가면 더 열심히 그럼 같이 하자.
4225,일반,이번 주 날씨 어떻대? 계속 맑을 것도 좋겠다 빨래하기 좋겠네. 응 나도 청소 해야겠어. 같이 청소할까? ㅋㅋ 좋아 주말에 하자.
4226,일반,배고프다 뭐 먹을까? 라면 어때? 좋아 매운 거 먹자. 알았어 내가 너무 배고파 나는 계란 삶을게. 좋아 금방 될 거야.
4227,일반,주말에 가족 만나? 응 부모님 댁에 갈 거야. 오늘 맛난 거 먹겠네. 응. 요리 잘하셔. 행복하겠다 잘 다녀와. 고마워 너도 좋은 주말 보내.
4228,일반,요즘 새로 배운 거 있어? 기타 배우고 있어. 응 언제부터? 두 달 됐어. 어떻게 돼? 응 점점 나아지고 있어. 나도 악기 배우고 싶다.
4229,일반,오늘은 어땠어? 길었어. 고생했다 이제 퇴근하자. 응 삼겹살 먹을까? 삼겹살 어때? 완전 좋지 고기 먹자. 그래 맛있게 먹고 쉬자.
4230,일반,새로 나온 게임 해봤어? 아직인데 재밌어? 응 진짜 중독성 있어. 나도 해봐야겠다. 같이하면 좋아. 밤에 같이 하자. 완벽해 연락할게.
4231,일반,주말에 뭐 할까? 집에서 쉴까 봐 너는? 나도 비슷해 영화나 볼까? 좋아? 장르? 뭐 어때? 완전 좋지 같이?
4232,일반,요즘 왜 바쁘니? 좀 바쁜 편이야 너는? 나도 비슷해 스트레스 받네. 주말에 푹 쉬자. 그럼 같이 놀러 갈까? 좋아 계획 세우자.
4233,일반,오늘 점심은 응 완전 맛있었어 너는? 나도 괜찮았어 어디서? 학교 근처 식당이야. 나도? 응 꼭 가봐.
4234,일반,새로운 헤어스타일 어때? 예쁘다 잘 어울려. 고마워 어제 잘랐어. 여기 어디야? 집이 새로 생긴 곳. 나도 가보고 싶다. 추천해 실력 좋아.
4235,일반,요즘 독서 모임 어때? 재밌어 좋은 책 많이 보고. 나도 가입하고 싶다. 같이 하자 다음 모임에 와. 좋아 언제야? 다음 주 토요일이야. 알았어 갈게.
4236,일반,주말에 캠핑 가는데 같이 갈래? 좋지? 갈 건데? 그 쪽으로 갈 거야. 멋지다 준비물 뭐 필요해? 텐트랑 침낭 있어? 그거 다. 같이 가자. 완벽해 기대된다.
4237,일반,오늘 저녁 약속 있어? 없는데 왜? 치킨 좀 먹을래? 좋아 무슨 맛으로 할까? 양념 반 후라이드 반. 치킨 주문할게. 고마워. 먹자.
4238,일반,요즘 날씨가 그치 아침 저녁으로 춥고. 감기 조심해야겠어. 응 옷 잘 챙겨. 너 건강 챙겨. 고마워 같이 조심하자.
4239,일반,새로 나온 어떤 거 먹어봤어? 아직인데 어때? 진짜로 추천해. 그럼 오늘 먹어봐야겠다. 응 후회 안 할 거야. 고마워 나중에 후기 알려줄게.
4240,일반,주말에 쇼핑 가려는데 어디 갈래? 좋아서 살 거야? 겨울 코트 사려고. 나도 살 게 있어 같이 가자. 몇 시에 만날까? 뭐 어때? 그럼 그때 보자.
4241,일반,요즘 운동 많이 하네. 응 건강 챙기려고. 대단해 나도 운동 하는데. 같이 하자 더 재밌어. 그래 내일부터 같이 하자 좋아 내일 보자.
4242,일반,오늘 기분 어때? 근데 너는? 나도 괜찮아 날씨도 좋고. 나 밖에 나가고 싶다. 같이 나갈까? 좋아 어디로? 공원 어때? 완전 좋지 가자.
4243,일반,점심 뭐 먹을까? 일식 어때? 난 초밥 먹고 싶다. 나도 초밥 땡겨. 그럼 그 맛집은 완벽해 예약할게. 고마워 12시에 가자.
4244,일반,주말에 집들이 하는데 올래? 좋아 몇 시에 가면 돼? 그럼 6시쯤 와. 알았어 선물로 살까? 와인이나 케이크 좋을 것 같아. 그럼 그렇게 준비할게. 고마워 토요일에 보자.
4245,일반,요즘 드라마 재밌는 거 없어? 있어? 드라마 하나 보는데. 그거 뭐야? 그 유명한 거 알지? 아 그거 나도 들었어. 같이 볼까? 좋아 오늘 밤에 보자.
4246,일반,날씨 좋은데 드라이브도 좋아 어디로 갈까? 바다 쪽이 완전 좋지 몇 시에 출발할까? 오후 2시면 완벽해 그때 보자. 알았어 기대된다.
4247,일반,이번 주는 오늘 진짜 바빴어. 고생했어 이제 주말이야. 그치 푹 쉬어야겠어. 같이 놀러 갈까? 좋아 어디 갈까? 영화 보러 가면 완벽해 토요일에 보자.
4248,일반,새로 산 책 읽고 있어? 응? 빠져들었어. 무슨 책인데? 판타지. 나도 읽고 싶다. 다 읽으면 빌려줄게. 많이 기대할게.
4249,일반,오늘은 시간 돼? 응 돼는데? 맥주 마시러 가면 좋지 어디로 갈까? 새로 생긴 펍 어때? 좋아 거기로 가자. 7시에 보자. 알았어 곧 보자.
4250,일반,주말에 집에만 있을 때 응 쉬려고 너는?? 비슷해 청소나 할까 봐. 나도 청소해야겠어. 같이 하면 덜 지루해. ㅋㅋ 그래 같이 하자.
4251,일반,요즘 잠 잘 자니? 난 잘 자는 편이야. 다행이다. 좀 힘들어. 스트레스 때문이야? 응 좀 그래. 운동해봐 도움 될 거야. 그래야겠다 고마워.
4252,일반,새로 산 향수 어때? 무슨 향이다 어디 거야? 백화점에서 샀어. 나도 사고 싶다. 같이 가볼까? 나 언제 갈래? 나 어때? 완벽해 그때 가자.
4253,일반,오늘 메뉴 뭐로 할까? 파스타 어때? 난 크림 파스타 먹고 싶어. 나도 파스타 좋아. 그럼 그걸로 하자. 내가. 나는 샐러드 만들게.
4254,일반,주말에 볼링 치러 가는데 같이 와도 참 오랜만이네. 응 재밌을 거야 몇 시에 갈까? 토요일 오후 3시 어때? 그럼 그때 보자. 알았어 기대된다.
4255,일반,요즘 드라마 어떻게 풀어? 나는 드라마가 좋은데 나는 게임해. 게임도 같이 같이 할래? 좋아 무슨 게임? 그 협동 게임 해보자. 완벽해 오늘 밤에 하자.
4256,일반,오늘 날씨 진짜 맑다. 그치 기분 좋아지는 날씨야. 나가서 보고 싶다. 같이 나갈까? 좋아 어디로 갈까? 카페에 차 마시자. 완벽해 지금 가자.
4257,일반,요즘 새로 배운 거 있어? 많이 배우고 있어. 좋다 언제부터? 한 달 정도면 효과 있어? 응. 가벼워졌어. 나도 해보고 싶다. 같이 하자.
4258,일반,점심 어디서? 회사 근처 중식당 분위기 좋아 거기 짬뽕 맛있어. 나도 그거 먹고 싶었어. 그럼 거기로? 지금 출발할까? 응 가자.
4259,일반,주말 계획 세웠어? 아직인데 너는? 같이 모이기로 했어. 같이 재밌게 놀다 와. 응 고마워 너도 좋은 주말 보내. 그래 다음에 보자.
4260,일반,오늘 기분 좋아 보인다. 응 좋은 일 있었거든. 뭔데? 프로젝트 잘해 축하해 고생 많았어. 고마워. 같이 한 덕분이야.
4261,일반,새로 산 이어폰 어때? 좋아 음질도 좋아. 어떤 거야? 온라인에서 샀어. 나도 사고 싶다. 좋아 링크 보내줄게. 고마워 주문할게.
4262,일반,요즘 운동 꾸준히 해? 운동 매일 꾸준히 해. 운동 나도 해야 하는데. 같이 하자 습관 만들기 좋아. 그래 내일부터 같이 하자. 그래 내일 보자.
4263,일반,이번 주는 춥대. 내 옷 따뜻하게 입어야겠다. 감기 조심해. 너도 건강 챙겨. 고마워 감기 조심하자. 응 따뜻하게 입고 다녀.
4264,일반,배고픈데 뭘 먹을까? 떡볶이 어때? 우리 순대도 같이 먹자. 완전 좋지 포장해 올까? 응 부탁해. 알았어. 올게.
4265,일반,주말에 부모님 뵈러 가? 응 고향 내려갈 거야. 좋겠다 오랜만이지? 응 한 달 만이야. 맛있는 거 좀 사 와. 응 그럴게 고마워.
4266,일반,요즘 그림 그리기 배우고 있어? 응 수채화 하고 있어. 멋지다 잘 돼? 응 점점 나아지고 있어. 작품 보여줘. 그 작품 보여줄게. 기대할게.
4267,일반,오늘 회의 어땠어? 짧아서 좋았어 너는? 나도 금방 끝났어. 다행이다 점심 먹었어? 아직인데 뭐 먹을래? 그럼 뭐? 한식 어때? 완벽해 가자.
4268,일반,새로 나온 앱 써봤어? 아직인데 좋아? 응 정말 편해. 꼭 써봐야겠다. 진짜 무료야. 고마워 지금 다운받을게.
4269,일반,주말에 뭐 할까? 집에서 영화나 볼까 봐. 좋아 무슨 영화? 액션 영화? 완전해 같이 보자. 팝콘도 준비하자. 완벽해 같이 보자.
4270,일반,요즘 일 재밌어? 응 프로젝트가 흥미로워. 좋겠다 나는 좀 더 새로운 걸 시작해봐. 그래야겠다. 고마워. 힘내면 될 거야.
4271,일반,오늘 점심 뭐? 비빔밥 어때? 난 건강하고 맛있지. 그럼 학교 식당 가자. 알았어 12시에 만나자. 그럼 그때 보자.
4272,일반,새로운 취미? 응. 찍는 거 배워. 너 어떤 카메라 써? 미러리스 카메라 샀어. 멋지다 작품 보여줘. 좋아 다음에 보여줄게. 기대할게.
4273,일반,요즘 책 읽기 모임 어때? 재밌어 토론도 하고. 좋겠다 나도 하고 싶다. 같이 하자 환영해. 다음 모임 언제야? 다음 주에 알았어 갈게.
4274,일반,주말에 바베큐 하는데 올래? 오후 몇 시에 가면 돼? 오후 5시쯤 와. 알았어? 음료수나 과일 가져와. 그럼 그렇게. 고마워 토요일에 보자.
4275,일반,요즘 드라마 뭐 봐? 스릴러 드라마 보는데 재밌어. 제목이 뭐야? 그 유명한 드라마 아 그거 나도 들었어. 같이 볼래? 좋아 오늘 밤에 보자.
4276,일반,날씨 좋은데 산책할래? 좋아 어디로 갈까? 강변 산책 완전 좋지 커피 한잔 가자. 그래 테이크아웃 하자. 그럼 출발할까? 응 바로 가자.
4277,일반,이번엔 바쁘겠다. 응 회의가? 너는? 나도 비슷해. 같이 파이팅하자. 주말에 푹 쉬자. 완벽해 그때 보자.
4278,일반,새로 산 운동화 어때? 편해? 어디 거야? 스포츠 매장에서 샀어. 나도 사고 싶다. 같이 가볼까? 나 언제 갈까? 주말에 나 그때 가자.
4279,일반,오늘 저녁 메뉴 뭐로 할까? 뭐 어때? 난 매운 걸로만 알았어 주문할게. 고마워 감자도 추가해줘. 응 그렇게 할게.
